txn_id,customer_id,event_date,processing_date
T002909,CUST0055,2020-12-17,2020-12-28
T002910,CUST0055,2020-02-14,2020-03-02
T002911,CUST0055,2020-12-09,2021-01-11
T002912,CUST0055,2021-06-11,2021-06-27
T002913,CUST0055,2020-05-16,2020-06-12
T002914,CUST0055,2022-03-01,2022-04-12
T002915,CUST0056,2021-11-23,2022-01-04
T002916,CUST0056,2021-08-24,2021-09-05
T002917,CUST0056,2021-11-09,2021-11-12
T002918,CUST0056,2020-02-16,2020-03-18
T002919,CUST0056,2022-05-08,2022-06-09
T002920,CUST0056,2021-12-17,2021-12-26
T002921,CUST0056,2020-03-06,2020-03-25
T002922,CUST0056,2021-02-25,2021-03-17
T002923,CUST0056,2021-06-02,2021-07-01
T002924,CUST0056,2020-03-18,2020-04-27
T002925,CUST0056,2022-07-03,2022-08-12
T002926,CUST0056,2021-05-06,2021-05-11
T002927,CUST0063,2021-11-06,2021-12-09
T002928,CUST0063,2022-03-25,2022-04-17
T002929,CUST0063,2021-01-31,2021-03-05
T002930,CUST0063,2021-03-14,2021-03-18
T002931,CUST0063,2021-02-12,2021-02-23
T002932,CUST0063,2021-10-05,2021-10-19
T002933,CUST0064,2020-01-26,2020-02-08
T002934,CUST0064,2021-02-04,2021-03-06
T002935,CUST0064,2020-08-29,2020-09-26
T002936,CUST0064,2020-01-10,2020-01-30
T002937,CUST0064,2020-04-20,2020-04-29
T002938,CUST0064,2021-02-09,2021-03-24
T002939,CUST0065,2024-10-19,2024-11-04
T002940,CUST0065,2024-09-18,2024-10-27
T002941,CUST0065,2024-10-28,2024-11-04
T002942,CUST0065,2024-09-12,2024-10-08
T002943,CUST0065,2024-08-24,2024-09-03
T002944,CUST0065,2024-10-14,2024-11-18
T002945,CUST0066,2023-10-11,2023-11-11
T002946,CUST0066,2023-09-27,2023-09-27
T002947,CUST0066,2023-09-17,2023-10-31
T002948,CUST0066,2023-01-02,2023-01-27
T002949,CUST0066,2023-05-20,2023-07-02
T002950,CUST0066,2024-06-09,2024-07-20
T002951,CUST0067,2020-10-14,2020-11-17
T002952,CUST0067,2021-02-24,2021-03-31
T002953,CUST0067,2020-09-09,2020-10-15
T002954,CUST0067,2021-06-03,2021-06-10
T002955,CUST0067,2021-04-14,2021-04-29
T002956,CUST0067,2020-10-01,2020-11-03
T002957,CUST0068,2023-03-14,2023-04-10
T002958,CUST0068,2022-09-25,2022-09-26
T002959,CUST0068,2020-12-25,2021-02-07
T002960,CUST0068,2023-01-31,2023-03-17
T002961,CUST0068,2022-06-08,2022-06-13
T002962,CUST0068,2020-04-07,2020-04-28
T002963,CUST0069,2020-06-21,2020-06-27
T002964,CUST0069,2021-09-13,2021-10-02
T002965,CUST0069,2021-07-20,2021-08-22
T002966,CUST0069,2020-08-07,2020-08-14
T002967,CUST0069,2021-10-31,2021-12-12
T002968,CUST0069,2021-08-27,2021-09-01
T002969,CUST0069,2021-09-21,2021-10-25
T002970,CUST0069,2020-09-16,2020-10-24
T002971,CUST0069,2020-09-25,2020-10-18
T002972,CUST0069,2020-06-14,2020-07-21
T002973,CUST0069,2020-12-27,2021-02-06
T002974,CUST0069,2020-08-04,2020-08-19
T002975,CUST0072,2020-01-28,2020-02-29
T002976,CUST0072,2022-02-02,2022-02-28
T002977,CUST0072,2020-10-25,2020-11-05
T002978,CUST0072,2020-10-24,2020-11-02
T002979,CUST0072,2021-03-06,2021-04-19
T002980,CUST0072,2020-03-17,2020-03-20
T002981,CUST0072,2021-04-27,2021-05-16
T002982,CUST0072,2021-12-06,2022-01-11
T002983,CUST0072,2020-03-02,2020-04-09
T002984,CUST0072,2021-02-28,2021-03-25
T002985,CUST0072,2021-05-29,2021-07-09
T002986,CUST0072,2020-05-21,2020-06-14
T002987,CUST0073,2021-04-16,2021-04-29
T002988,CUST0073,2020-10-28,2020-12-09
T002989,CUST0073,2023-07-05,2023-07-29
T002990,CUST0073,2021-12-31,2022-01-13
T002991,CUST0073,2021-05-18,2021-06-14
T002992,CUST0073,2022-04-19,2022-04-24
T002993,CUST0073,2023-11-24,2023-12-11
T002994,CUST0073,2020-12-06,2020-12-13
T002995,CUST0073,2022-08-02,2022-08-25
T002996,CUST0073,2023-02-01,2023-02-18
T002997,CUST0073,2020-02-29,2020-03-14
T002998,CUST0073,2020-10-14,2020-10-15
T002999,CUST0074,2022-08-05,2022-08-14
T003000,CUST0074,2022-12-11,2022-12-23
T003001,CUST0074,2022-06-24,2022-07-17
T003002,CUST0074,2023-08-28,2023-09-30
T003003,CUST0074,2024-03-10,2024-04-22
T003004,CUST0074,2022-04-18,2022-05-11
T003005,CUST0075,2021-02-27,2021-03-15
T003006,CUST0075,2020-12-20,2021-01-04
T003007,CUST0075,2020-08-01,2020-08-01
T003008,CUST0075,2020-11-12,2020-12-12
T003009,CUST0075,2020-07-31,2020-08-22
T003010,CUST0075,2020-09-04,2020-09-06
T003011,CUST0077,2020-06-30,2020-07-25
T003012,CUST0077,2020-04-01,2020-05-16
T003013,CUST0077,2020-01-10,2020-01-15
T003014,CUST0077,2020-07-31,2020-08-23
T003015,CUST0077,2020-05-21,2020-06-19
T003016,CUST0077,2020-01-27,2020-02-03
T003017,CUST0079,2022-10-19,2022-10-19
T003018,CUST0079,2022-10-25,2022-11-04
T003019,CUST0079,2023-01-29,2023-02-13
T003020,CUST0079,2022-05-08,2022-05-12
T003021,CUST0079,2022-04-08,2022-04-23
T003022,CUST0079,2022-10-20,2022-11-01
T003023,CUST0082,2022-01-02,2022-01-02
T003024,CUST0082,2021-08-23,2021-08-28
T003025,CUST0082,2021-11-21,2021-12-12
T003026,CUST0082,2021-08-07,2021-09-16
T003027,CUST0082,2021-10-02,2021-10-16
T003028,CUST0082,2021-12-02,2022-01-14
T003029,CUST0084,2020-05-06,2020-06-12
T003030,CUST0084,2020-01-30,2020-03-06
T003031,CUST0084,2020-03-19,2020-04-22
T003032,CUST0084,2020-01-26,2020-03-06
T003033,CUST0084,2020-05-27,2020-05-27
T003034,CUST0084,2020-06-10,2020-06-27
T003035,CUST0086,2020-10-13,2020-11-21
T003036,CUST0086,2020-10-02,2020-11-16
T003037,CUST0086,2021-04-24,2021-05-29
T003038,CUST0086,2020-12-22,2021-01-11
T003039,CUST0086,2020-11-08,2020-11-18
T003040,CUST0086,2021-06-28,2021-07-08
T003041,CUST0087,2023-12-28,2023-12-29
T003042,CUST0087,2023-12-18,2024-01-10
T003043,CUST0087,2024-01-06,2024-01-11
T003044,CUST0087,2023-12-22,2024-01-26
T003045,CUST0087,2024-03-22,2024-05-02
T003046,CUST0087,2024-04-18,2024-06-02
T003047,CUST0088,2024-05-18,2024-06-16
T003048,CUST0088,2024-05-15,2024-05-21
T003049,CUST0088,2024-06-21,2024-07-26
T003050,CUST0088,2024-03-16,2024-04-22
T003051,CUST0088,2024-02-07,2024-02-20
T003052,CUST0088,2024-03-12,2024-03-27
T003053,CUST0089,2021-03-13,2021-04-15
T003054,CUST0089,2021-02-13,2021-03-20
T003055,CUST0089,2021-02-17,2021-02-25
T003056,CUST0089,2021-02-08,2021-02-12
T003057,CUST0089,2021-03-07,2021-04-07
T003058,CUST0089,2021-02-03,2021-02-16
T003059,CUST0090,2020-05-29,2020-07-05
T003060,CUST0090,2020-08-16,2020-08-17
T003061,CUST0090,2020-04-24,2020-05-06
T003062,CUST0090,2020-04-29,2020-06-01
T003063,CUST0090,2020-05-23,2020-05-25
T003064,CUST0090,2020-08-16,2020-08-23
T003065,CUST0092,2021-10-23,2021-11-11
T003066,CUST0092,2021-09-05,2021-09-12
T003067,CUST0092,2021-10-04,2021-10-25
T003068,CUST0092,2021-09-05,2021-09-30
T003069,CUST0092,2021-10-13,2021-10-14
T003070,CUST0092,2021-09-25,2021-10-04
T003071,CUST0097,2021-07-02,2021-07-19
T003072,CUST0097,2021-07-10,2021-07-16
T003073,CUST0097,2021-07-18,2021-07-22
T003074,CUST0097,2021-07-01,2021-07-27
T003075,CUST0097,2022-07-19,2022-08-17
T003076,CUST0097,2022-05-09,2022-05-12
T003077,CUST0099,2021-12-13,2022-01-15
T003078,CUST0099,2022-11-30,2022-12-03
T003079,CUST0099,2021-04-05,2021-04-08
T003080,CUST0099,2023-01-23,2023-02-21
T003081,CUST0099,2021-09-11,2021-10-26
T003082,CUST0099,2022-08-22,2022-09-22
T003083,CUST0099,2021-02-05,2021-02-10
T003084,CUST0099,2022-09-30,2022-10-21
T003085,CUST0099,2023-06-16,2023-06-27
T003086,CUST0099,2023-05-03,2023-05-15
T003087,CUST0099,2023-01-10,2023-02-10
T003088,CUST0099,2021-03-13,2021-04-04
T003089,CUST0100,2022-10-28,2022-11-28
T003090,CUST0100,2022-10-24,2022-11-18
T003091,CUST0100,2022-12-13,2022-12-22
T003092,CUST0100,2022-11-26,2022-12-26
T003093,CUST0100,2022-10-12,2022-11-20
T003094,CUST0100,2022-11-20,2022-11-24
T003095,CUST0101,2023-08-19,2023-09-23
T003096,CUST0101,2023-10-10,2023-11-15
T003097,CUST0101,2024-01-03,2024-02-03
T003098,CUST0101,2023-01-16,2023-02-14
T003099,CUST0101,2023-05-24,2023-06-16
T003100,CUST0101,2023-12-12,2024-01-09
T003101,CUST0103,2021-07-04,2021-07-19
T003102,CUST0103,2021-09-22,2021-11-06
T003103,CUST0103,2022-06-15,2022-07-19
T003104,CUST0103,2022-01-22,2022-02-14
T003105,CUST0103,2022-03-01,2022-04-05
T003106,CUST0103,2021-09-14,2021-09-16
T003107,CUST0104,2023-09-09,2023-10-24
T003108,CUST0104,2023-09-04,2023-09-10
T003109,CUST0104,2023-11-03,2023-12-03
T003110,CUST0104,2023-10-07,2023-10-13
T003111,CUST0104,2023-09-11,2023-09-26
T003112,CUST0104,2023-09-20,2023-10-15
T003113,CUST0105,2020-04-28,2020-05-05
T003114,CUST0105,2020-08-24,2020-09-18
T003115,CUST0105,2020-06-15,2020-06-29
T003116,CUST0105,2020-05-28,2020-07-11
T003117,CUST0105,2020-08-18,2020-08-21
T003118,CUST0105,2020-07-03,2020-08-12
T003119,CUST0106,2021-11-21,2021-12-07
T003120,CUST0106,2022-03-21,2022-03-22
T003121,CUST0106,2020-02-07,2020-03-16
T003122,CUST0106,2020-05-12,2020-05-16
T003123,CUST0106,2021-10-31,2021-11-01
T003124,CUST0106,2021-01-16,2021-02-11
T003125,CUST0107,2024-10-11,2024-11-13
T003126,CUST0107,2023-12-17,2024-01-24
T003127,CUST0107,2024-08-18,2024-08-31
T003128,CUST0107,2024-12-30,2025-01-18
T003129,CUST0107,2024-02-15,2024-03-14
T003130,CUST0107,2023-11-16,2023-12-02
T003131,CUST0107,2024-07-23,2024-09-04
T003132,CUST0107,2024-04-18,2024-05-14
T003133,CUST0107,2024-07-11,2024-07-25
T003134,CUST0107,2023-12-10,2024-01-09
T003135,CUST0107,2024-10-11,2024-11-13
T003136,CUST0107,2024-06-25,2024-08-08
T003137,CUST0108,2020-04-29,2020-05-16
T003138,CUST0108,2020-07-16,2020-08-24
T003139,CUST0108,2020-05-02,2020-05-29
T003140,CUST0108,2021-04-21,2021-05-14
T003141,CUST0108,2020-06-14,2020-07-10
T003142,CUST0108,2020-08-24,2020-10-05
T003143,CUST0109,2020-03-18,2020-04-21
T003144,CUST0109,2020-01-20,2020-03-02
T003145,CUST0109,2020-05-03,2020-06-02
T003146,CUST0109,2020-01-22,2020-03-04
T003147,CUST0109,2020-03-14,2020-03-18
T003148,CUST0109,2020-05-26,2020-05-29
T003149,CUST0110,2024-03-18,2024-04-08
T003150,CUST0110,2023-03-12,2023-03-23
T003151,CUST0110,2024-09-26,2024-10-11
T003152,CUST0110,2024-12-06,2024-12-24
T003153,CUST0110,2024-02-16,2024-02-25
T003154,CUST0110,2024-10-23,2024-12-01
T003155,CUST0111,2022-04-29,2022-05-23
T003156,CUST0111,2022-06-06,2022-06-24
T003157,CUST0111,2022-06-05,2022-06-27
T003158,CUST0111,2022-06-06,2022-06-06
T003159,CUST0111,2022-06-18,2022-06-27
T003160,CUST0111,2022-05-17,2022-06-29
T003161,CUST0111,2022-06-06,2022-06-16
T003162,CUST0111,2022-06-30,2022-07-01
T003163,CUST0111,2022-05-27,2022-06-26
T003164,CUST0111,2022-06-21,2022-07-28
T003165,CUST0111,2022-06-06,2022-06-25
T003166,CUST0111,2022-07-10,2022-08-11
T003167,CUST0112,2024-05-30,2024-07-02
T003168,CUST0112,2024-07-18,2024-07-30
T003169,CUST0112,2024-04-28,2024-05-30
T003170,CUST0112,2024-03-10,2024-03-12
T003171,CUST0112,2024-06-25,2024-08-01
T003172,CUST0112,2024-05-02,2024-06-01
T003173,CUST0117,2024-07-18,2024-07-26
T003174,CUST0117,2024-08-02,2024-08-17
T003175,CUST0117,2024-07-20,2024-07-21
T003176,CUST0117,2024-10-06,2024-10-06
T003177,CUST0117,2024-10-25,2024-11-13
T003178,CUST0117,2024-10-16,2024-11-26
T003179,CUST0121,2023-07-06,2023-07-25
T003180,CUST0121,2023-07-24,2023-08-15
T003181,CUST0121,2024-04-09,2024-05-08
T003182,CUST0121,2023-11-02,2023-11-28
T003183,CUST0121,2023-07-06,2023-07-10
T003184,CUST0121,2023-06-05,2023-07-02
T003185,CUST0125,2020-03-20,2020-04-02
T003186,CUST0125,2020-03-13,2020-03-14
T003187,CUST0125,2020-02-23,2020-02-24
T003188,CUST0125,2020-03-13,2020-03-30
T003189,CUST0125,2020-04-12,2020-05-20
T003190,CUST0125,2020-03-08,2020-03-09
T003191,CUST0127,2021-10-23,2021-12-07
T003192,CUST0127,2024-02-04,2024-02-18
T003193,CUST0127,2022-04-04,2022-04-14
T003194,CUST0127,2022-10-12,2022-11-04
T003195,CUST0127,2023-03-28,2023-03-31
T003196,CUST0127,2021-09-26,2021-10-02
T003197,CUST0128,2020-09-14,2020-10-17
T003198,CUST0128,2020-06-02,2020-06-29
T003199,CUST0128,2020-06-02,2020-06-20
T003200,CUST0128,2020-06-08,2020-07-05
T003201,CUST0128,2020-11-03,2020-11-17
T003202,CUST0128,2020-06-24,2020-07-21
T003203,CUST0129,2024-03-07,2024-04-02
T003204,CUST0129,2024-02-23,2024-03-24
T003205,CUST0129,2024-04-12,2024-04-14
T003206,CUST0129,2024-02-11,2024-03-14
T003207,CUST0129,2024-03-26,2024-04-18
T003208,CUST0129,2024-04-08,2024-05-20
T003209,CUST0130,2024-11-09,2024-12-17
T003210,CUST0130,2024-12-07,2024-12-29
T003211,CUST0130,2024-07-29,2024-08-27
T003212,CUST0130,2024-07-10,2024-07-31
T003213,CUST0130,2024-06-21,2024-07-18
T003214,CUST0130,2024-10-14,2024-10-27
T003215,CUST0131,2022-05-10,2022-06-02
T003216,CUST0131,2022-02-06,2022-02-07
T003217,CUST0131,2022-03-10,2022-04-04
T003218,CUST0131,2022-05-14,2022-06-04
T003219,CUST0131,2022-04-11,2022-04-21
T003220,CUST0131,2022-01-27,2022-03-06
T003221,CUST0132,2024-11-14,2024-12-21
T003222,CUST0132,2024-03-24,2024-04-15
T003223,CUST0132,2024-05-25,2024-07-08
T003224,CUST0132,2024-09-23,2024-10-14
T003225,CUST0132,2024-03-30,2024-04-21
T003226,CUST0132,2023-12-26,2024-01-27
T003227,CUST0135,2020-10-11,2020-11-10
T003228,CUST0135,2020-09-23,2020-10-07
T003229,CUST0135,2021-04-01,2021-05-14
T003230,CUST0135,2020-02-14,2020-03-26
T003231,CUST0135,2021-09-06,2021-09-08
T003232,CUST0135,2020-01-23,2020-01-30
T003233,CUST0137,2020-08-14,2020-09-14
T003234,CUST0137,2020-08-22,2020-09-13
T003235,CUST0137,2020-07-05,2020-07-11
T003236,CUST0137,2020-07-31,2020-08-17
T003237,CUST0137,2020-08-08,2020-08-26
T003238,CUST0137,2020-07-21,2020-08-16
T003239,CUST0138,2020-12-13,2021-01-17
T003240,CUST0138,2023-03-09,2023-03-25
T003241,CUST0138,2021-03-09,2021-04-08
T003242,CUST0138,2022-01-31,2022-03-02
T003243,CUST0138,2021-04-06,2021-04-30
T003244,CUST0138,2024-07-26,2024-08-22
T003245,CUST0138,2023-04-14,2023-04-21
T003246,CUST0138,2021-07-01,2021-07-22
T003247,CUST0138,2023-02-20,2023-03-11
T003248,CUST0138,2024-11-09,2024-12-05
T003249,CUST0138,2020-07-02,2020-07-26
T003250,CUST0138,2020-12-21,2020-12-21
T003251,CUST0140,2020-04-07,2020-04-30
T003252,CUST0140,2020-06-25,2020-07-17
T003253,CUST0140,2020-01-01,2020-01-12
T003254,CUST0140,2020-07-23,2020-08-11
T003255,CUST0140,2020-02-11,2020-02-15
T003256,CUST0140,2020-06-05,2020-07-15
T003257,CUST0148,2024-05-06,2024-06-15
T003258,CUST0148,2024-01-14,2024-02-25
T003259,CUST0148,2023-11-30,2024-01-05
T003260,CUST0148,2024-05-12,2024-06-20
T003261,CUST0148,2024-01-08,2024-02-06
T003262,CUST0148,2023-11-21,2023-12-25
T003263,CUST0149,2023-04-07,2023-04-28
T003264,CUST0149,2023-06-16,2023-07-15
T003265,CUST0149,2023-06-22,2023-06-24
T003266,CUST0149,2023-06-05,2023-07-01
T003267,CUST0149,2023-05-06,2023-05-21
T003268,CUST0149,2023-04-29,2023-05-02
T003269,CUST0150,2024-10-06,2024-10-26
T003270,CUST0150,2024-05-25,2024-06-30
T003271,CUST0150,2024-09-03,2024-10-11
T003272,CUST0150,2024-09-10,2024-09-15
T003273,CUST0150,2024-06-04,2024-06-07
T003274,CUST0150,2024-08-06,2024-08-23
T003275,CUST0151,2020-08-17,2020-09-03
T003276,CUST0151,2020-08-09,2020-09-17
T003277,CUST0151,2020-07-28,2020-08-24
T003278,CUST0151,2020-07-03,2020-08-08
T003279,CUST0151,2020-08-17,2020-08-24
T003280,CUST0151,2020-06-19,2020-06-21
T003281,CUST0154,2023-10-10,2023-11-22
T003282,CUST0154,2021-10-05,2021-10-05
T003283,CUST0154,2022-08-28,2022-09-28
T003284,CUST0154,2024-10-06,2024-10-24
T003285,CUST0154,2021-06-21,2021-07-10
T003286,CUST0154,2023-06-14,2023-07-28
T003287,CUST0156,2020-08-27,2020-09-27
T003288,CUST0156,2020-10-14,2020-11-20
T003289,CUST0156,2020-08-18,2020-09-01
T003290,CUST0156,2021-02-20,2021-02-20
T003291,CUST0156,2021-03-11,2021-03-25
T003292,CUST0156,2020-11-26,2021-01-02
T003293,CUST0157,2021-11-02,2021-11-13
T003294,CUST0157,2021-08-12,2021-08-21
T003295,CUST0157,2021-10-07,2021-10-23
T003296,CUST0157,2021-12-27,2022-01-15
T003297,CUST0157,2021-11-01,2021-12-07
T003298,CUST0157,2021-08-28,2021-09-03
T003299,CUST0158,2020-04-25,2020-05-15
T003300,CUST0158,2020-02-03,2020-03-03
T003301,CUST0158,2020-04-05,2020-04-16
T003302,CUST0158,2020-04-04,2020-04-23
T003303,CUST0158,2020-01-17,2020-01-23
T003304,CUST0158,2020-03-23,2020-04-03
T003305,CUST0159,2023-05-18,2023-06-13
T003306,CUST0159,2023-01-26,2023-02-12
T003307,CUST0159,2023-02-01,2023-02-21
T003308,CUST0159,2022-08-20,2022-09-29
T003309,CUST0159,2023-10-22,2023-10-26
T003310,CUST0159,2024-01-01,2024-01-29
T003311,CUST0166,2021-12-03,2021-12-26
T003312,CUST0166,2022-07-24,2022-07-31
T003313,CUST0166,2022-01-26,2022-02-12
T003314,CUST0166,2022-06-16,2022-06-23
T003315,CUST0166,2024-11-01,2024-11-12
T003316,CUST0166,2022-01-29,2022-02-25
T003317,CUST0167,2021-12-31,2022-02-04
T003318,CUST0167,2022-01-21,2022-02-23
T003319,CUST0167,2022-03-16,2022-04-03
T003320,CUST0167,2022-04-01,2022-05-07
T003321,CUST0167,2022-01-21,2022-02-22
T003322,CUST0167,2022-02-09,2022-02-16
T003323,CUST0168,2024-12-28,2025-01-21
T003324,CUST0168,2021-06-24,2021-07-15
T003325,CUST0168,2023-02-16,2023-03-14
T003326,CUST0168,2024-06-04,2024-06-14
T003327,CUST0168,2023-08-25,2023-09-09
T003328,CUST0168,2023-12-11,2023-12-26
T003329,CUST0168,2023-07-16,2023-08-29
T003330,CUST0168,2022-08-15,2022-08-15
T003331,CUST0168,2024-11-26,2024-12-25
T003332,CUST0168,2023-06-11,2023-07-08
T003333,CUST0168,2024-10-11,2024-10-25
T003334,CUST0168,2023-12-10,2024-01-01
T003335,CUST0170,2024-08-25,2024-10-04
T003336,CUST0170,2023-02-18,2023-03-03
T003337,CUST0170,2024-02-03,2024-02-25
T003338,CUST0170,2022-03-01,2022-03-07
T003339,CUST0170,2021-04-21,2021-05-24
T003340,CUST0170,2020-05-22,2020-05-25
T003341,CUST0170,2024-07-02,2024-07-09
T003342,CUST0170,2023-10-24,2023-11-09
T003343,CUST0170,2024-05-30,2024-06-21
T003344,CUST0170,2022-08-26,2022-09-22
T003345,CUST0170,2022-05-29,2022-05-29
T003346,CUST0170,2022-09-28,2022-11-05
T003347,CUST0171,2022-04-30,2022-06-02
T003348,CUST0171,2020-03-22,2020-04-07
T003349,CUST0171,2020-06-18,2020-07-09
T003350,CUST0171,2021-09-04,2021-09-18
T003351,CUST0171,2020-11-01,2020-12-16
T003352,CUST0171,2020-04-16,2020-05-05
T003353,CUST0173,2023-02-11,2023-02-13
T003354,CUST0173,2022-12-23,2023-01-26
T003355,CUST0173,2022-10-09,2022-10-23
T003356,CUST0173,2023-01-24,2023-02-11
T003357,CUST0173,2022-09-24,2022-11-05
T003358,CUST0173,2023-01-25,2023-01-27
T003359,CUST0174,2022-05-20,2022-06-10
T003360,CUST0174,2022-04-09,2022-05-19
T003361,CUST0174,2022-05-28,2022-06-22
T003362,CUST0174,2022-03-25,2022-04-10
T003363,CUST0174,2022-06-20,2022-07-17
T003364,CUST0174,2022-08-05,2022-09-11
T003365,CUST0175,2020-04-11,2020-04-22
T003366,CUST0175,2020-06-17,2020-08-01
T003367,CUST0175,2020-05-17,2020-06-23
T003368,CUST0175,2020-04-19,2020-04-20
T003369,CUST0175,2020-07-04,2020-07-24
T003370,CUST0175,2020-06-30,2020-07-22
T003371,CUST0179,2024-10-31,2024-11-14
T003372,CUST0179,2023-12-03,2024-01-17
T003373,CUST0179,2024-06-29,2024-07-29
T003374,CUST0179,2024-06-19,2024-07-29
T003375,CUST0179,2023-06-28,2023-07-03
T003376,CUST0179,2024-10-30,2024-11-23
T003377,CUST0180,2024-05-08,2024-05-30
T003378,CUST0180,2023-12-23,2024-01-25
T003379,CUST0180,2024-01-20,2024-02-07
T003380,CUST0180,2023-12-04,2024-01-14
T003381,CUST0180,2024-05-18,2024-06-27
T003382,CUST0180,2024-02-13,2024-02-19
T003383,CUST0183,2020-02-01,2020-02-16
T003384,CUST0183,2022-02-20,2022-03-04
T003385,CUST0183,2022-12-18,2023-01-03
T003386,CUST0183,2021-08-06,2021-09-10
T003387,CUST0183,2022-09-11,2022-09-19
T003388,CUST0183,2022-07-10,2022-07-12
T003389,CUST0183,2020-11-12,2020-12-07
T003390,CUST0183,2021-05-02,2021-06-07
T003391,CUST0183,2022-03-09,2022-03-13
T003392,CUST0183,2022-06-26,2022-08-03
T003393,CUST0183,2022-06-04,2022-06-11
T003394,CUST0183,2022-10-01,2022-10-03
T003395,CUST0185,2020-02-09,2020-03-06
T003396,CUST0185,2020-03-02,2020-04-05
T003397,CUST0185,2020-03-01,2020-03-01
T003398,CUST0185,2020-03-11,2020-03-25
T003399,CUST0185,2020-01-16,2020-01-22
T003400,CUST0185,2020-02-16,2020-03-11
T003401,CUST0185,2020-01-10,2020-02-14
T003402,CUST0185,2020-01-11,2020-02-06
T003403,CUST0185,2020-03-09,2020-03-20
T003404,CUST0185,2020-05-11,2020-05-22
T003405,CUST0185,2020-04-15,2020-05-15
T003406,CUST0185,2020-02-18,2020-03-27
T003407,CUST0186,2021-08-11,2021-09-05
T003408,CUST0186,2020-12-27,2021-01-25
T003409,CUST0186,2021-01-19,2021-02-08
T003410,CUST0186,2021-04-21,2021-05-20
T003411,CUST0186,2021-05-12,2021-06-25
T003412,CUST0186,2021-01-24,2021-03-02
T003413,CUST0188,2023-04-17,2023-04-17
T003414,CUST0188,2023-03-14,2023-04-07
T003415,CUST0188,2023-12-03,2023-12-26
T003416,CUST0188,2022-11-12,2022-11-15
T003417,CUST0188,2023-01-16,2023-02-22
T003418,CUST0188,2023-10-05,2023-10-24
T003419,CUST0191,2023-07-07,2023-08-08
T003420,CUST0191,2024-07-12,2024-07-23
T003421,CUST0191,2023-11-01,2023-12-14
T003422,CUST0191,2023-03-17,2023-04-01
T003423,CUST0191,2024-07-10,2024-08-09
T003424,CUST0191,2024-10-04,2024-10-20
T003425,CUST0191,2023-10-24,2023-10-29
T003426,CUST0191,2022-12-23,2022-12-24
T003427,CUST0191,2023-02-11,2023-03-23
T003428,CUST0191,2024-09-10,2024-10-06
T003429,CUST0191,2023-12-24,2024-01-20
T003430,CUST0191,2024-12-29,2025-01-04
T003431,CUST0192,2021-04-13,2021-04-27
T003432,CUST0192,2020-12-05,2021-01-07
T003433,CUST0192,2021-02-14,2021-03-03
T003434,CUST0192,2021-01-26,2021-02-17
T003435,CUST0192,2020-11-23,2020-12-02
T003436,CUST0192,2021-03-30,2021-04-02
T003437,CUST0196,2020-02-04,2020-02-27
T003438,CUST0196,2020-02-08,2020-03-15
T003439,CUST0196,2020-02-27,2020-02-28
T003440,CUST0196,2020-02-18,2020-02-24
T003441,CUST0196,2020-10-20,2020-11-29
T003442,CUST0196,2020-05-26,2020-06-30
T003443,CUST0198,2024-04-02,2024-05-08
T003444,CUST0198,2024-04-02,2024-05-13
T003445,CUST0198,2024-03-28,2024-05-04
T003446,CUST0198,2024-04-01,2024-04-15
T003447,CUST0198,2024-03-27,2024-04-22
T003448,CUST0198,2024-03-28,2024-05-11
